20150116,20191230,24.527838492,121.519005686,1427.8608,7.0598,120.034,0.8309,0.0,I10R
20040102,20191230,23.36065966,120.279313507,32.6297,-85.316,213.8797,-51.5884,0.0,ICHU
19950121,20191230,24.7640406,121.75662967,28.5982,-211.3633,453.0463,-88.9682,0.0,ILAN
20050726,20191230,23.51372803,120.547423582,150.9859,-59.8919,128.8684,24.0613,0.0,JHCI
20071216,20191230,23.61525673,120.576724332,275.9394,-47.6419,134.8186,14.3578,0.0,JHSN
20060921,20191230,23.741425516,119.613368653,31.0152,-83.6538,152.5495,-2.9268,0.0,JIBE
20040605,20191230,22.329961093,120.622784297,29.9802,-80.4653,-161.2151,7.4141,0.0,JLUT
20130402,20191230,23.49286721,121.3909883,111.3156,41.1482,-10.6493,-37.7688,0.0,JMRS
20060818,20191230,24.41708825,118.44739167,43.2527,-75.5678,217.3526,0.544,0.0,JNHU
20060816,20191230,24.503675677,118.421762779,35.9404,-74.8875,212.636,-12.9156,0.0,JNSA
20050102,20191230,23.422971951,120.524012237,168.3038,-57.3139,128.8493,21.0643,0.0,JONP
20020123,20191230,23.531603947,121.371399064,151.4634,55.9422,-13.5051,-60.9077,0.0,JPEI
20011220,20191203,23.341085496,121.358891697,587.124,289.0574,-102.4812,50.2492,0.0,JPIN
20151101,20191230,23.761236362,120.680863769,192.56,-11.2964,54.874,12.4282,0.0,JSAN
20030515,20191230,23.491986283,121.423888782,119.2128,234.3715,-107.0183,7.7463,0.0,JSUI
20071216,20191230,23.52235984,120.554213359,175.8915,-46.7586,96.2381,11.4387,0.0,JUCI
20050202,20191230,23.341668261,121.318173595,177.8154,80.75,5.0228,-62.9287,0.0,JULI
20050202,20191230,24.683951715,120.875375875,45.4304,-71.048,224.6108,15.5199,0.0,JUNA
20060624,20191230,23.21973904,120.497350649,172.2952,-73.6918,42.483,77.2055,0.0,JWEN
20040624,20191230,24.242473736,121.226350843,1967.4879,24.5918,162.5281,38.1803,0.0,JYAN
20060901,20191230,25.959711621,119.97098086,81.052,-77.3241,224.5744,0.2572,0.0,JYGU
20001220,20140328,23.987588992,121.116490918,1584.7821,6.5921,-18.1969,68.3918,0.0,KAFN
20040310,20191230,22.614492873,120.288350703,25.6173,-263.946,-110.3041,-14.1531,0.0,KASH
20050827,20191230,22.810191414,120.632978739,189.3305,-74.9717,-158.273,3.9113,0.0,KASU
20070821,20191230,23.171186606,120.327016018,48.768,-59.63,91.1267,15.4228,0.0,KAWN
19940103,20191230,21.949424598,120.78202023,58.412,-46.9909,-218.6201,97.1606,0.0,KDNM
20131223,20191230,23.987730135,121.11680061,1583.2845,-0.3055,-1.5145,38.7187,0.0,KFN2
20160219,20191230,22.855901368,120.252948374,58.0528,-31.2631,12.278,2.4936,0.0,KHLZ
20161117,20191230,24.407428791,118.289193039,51.684,-14.4527,57.3486,-5.5465,0.0,KIMN
20141119,20180530,24.450506061,118.334026645,38.0603,-19.9951,59.4421,-3.6959,0.0,KLAB
20160102,20191230,23.331092069,120.507961714,408.5193,-10.3524,16.8768,16.1405,0.0,KLN2
19940110,20191230,24.463822107,118.388580506,49.121,-130.2672,382.8252,-10.2388,0.0,KMNM
20020422,20191230,23.472220674,121.50574237,43.0849,343.5878,-155.3276,-41.2624,0.0,KNKO
20011107,20191230,24.776667075,121.176043936,168.3233,-77.2762,286.6359,-3.7259,0.0,KSHI
20070102,20191230,23.626619265,120.334293641,35.891,-52.3579,182.4976,-218.1402,0.0,KTES
20161030,20191230,23.049578206,121.163388402,270.9509,9.7883,-0.7963,-4.0035,0.0,KUA2
20060405,20161026,23.049685895,121.164254084,252.1649,15.3432,-5.1383,7.9518,0.0,KUAN
19990822,20160120,23.330987655,120.507028233,414.8494,-65.6898,67.6647,61.9964,0.0,KULN
20040522,20181205,25.041050057,121.080425789,32.0963,-72.5332,219.5961,-3.4412,0.0,KYIN
20031030,20191230,23.946255732,120.697985874,130.8049,-74.2357,200.6186,-26.9003,0.0,KZN1
19991008,20040607,23.945690823,120.697503948,127.3174,-26.0033,44.464,-7.7347,0.0,KZON
20070713,20121201,23.173144983,120.595632057,263.3771,-2.4164,-4.0095,50.7867,0.0,LAFO
20080821,20191230,23.529395987,120.739890505,856.4643,-38.968,33.8388,37.4161,0.0,LAIG
19940125,20191230,22.037318467,121.558097203,348.0232,378.319,-379.2596,62.918,0.0,LANY
20070110,20150312,22.411921056,120.687296216,1059.7375,-52.769,-113.4233,8.4127,0.0,LAOL
20160808,20191230,22.432316223,120.512178424,27.5593,-25.263,-31.0755,-18.6584,0.0,LBJS
